"Age Group","Mechanism","Year","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"45 to 49","Suffocation","2023","Maine","--","77,974","--","--","--"
"45 to 49","Suffocation","2023","Maryland","12**","371,202","3.23**","--","209"
"45 to 49","Suffocation","2023","Massachusetts","28","404,876","6.92","--","503"
"45 to 49","Suffocation","2023","Michigan","40","565,577","7.07","--","718"
"45 to 49","Suffocation","2023","Minnesota","21","327,911","6.40","--","378"
"45 to 49","Suffocation","2023","Mississippi","--","171,209","--","--","--"
"45 to 49","Suffocation","2023","Missouri","27","352,185","7.67","--","497"
"45 to 49","Suffocation","2023","Montana","--","63,311","--","--","--"
"45 to 49","Suffocation","2023","Nebraska","--","111,050","--","--","--"
"45 to 49","Suffocation","2023","Nevada","15**","194,701","7.70**","--","276"
"45 to 49","Suffocation","2023","New Hampshire","--","77,591","--","--","--"
"45 to 49","Suffocation","2023","New Jersey","19**","576,765","3.29**","--","348"
"45 to 49","Suffocation","2023","New Mexico","11**","117,056","9.40**","--","202"
"45 to 49","Suffocation","2023","New York","68","1,137,770","5.98","--","1,239"
"45 to 49","Suffocation","2023","North Carolina","27","650,274","4.15","--","478"
"45 to 49","Suffocation","2023","North Dakota","--","40,130","--","--","--"
"45 to 49","Suffocation","2023","Ohio","37","669,666","5.53","--","676"
"45 to 49","Suffocation","2023","Oklahoma","25","230,784","10.83","--","446"
"45 to 49","Suffocation","2023","Oregon","18**","262,870","6.85**","--","319"
"45 to 49","Suffocation","2023","Pennsylvania","38","724,137","5.25","--","693"
"45 to 49","Suffocation","2023","Rhode Island","--","60,486","--","--","--"
"45 to 49","Suffocation","2023","South Carolina","18**","307,397","5.86**","--","325"
"45 to 49","Suffocation","2023","South Dakota","--","49,123","--","--","--"
"45 to 49","Suffocation","2023","Tennessee","20**","422,197","4.74**","--","359"
"45 to 49","Suffocation","2023","Texas","90","1,889,295","4.76","--","1,646"
"45 to 49","Suffocation","2023","Utah","--","208,118","--","--","--"
"45 to 49","Suffocation","2023","Vermont","--","36,290","--","--","--"
"45 to 49","Suffocation","2023","Virginia","19**","525,351","3.62**","--","351"
"45 to 49","Suffocation","2023","Washington","32","464,287","6.89","--","590"
"45 to 49","Suffocation","2023","West Virginia","12**","107,101","11.20**","--","225"
"45 to 49","Suffocation","2023","Wisconsin","31","335,758","9.23","--","555"
"45 to 49","Suffocation","2023","Wyoming","--","33,593","--","--","--"
"45 to 49","Transport, other land","2023","Colorado","--","358,387","--","--","--"
"45 to 49","Transport, other land","2023","Georgia","--","681,594","--","--","--"
"45 to 49","Transport, other land","2023","Illinois","--","763,824","--","--","--"
"45 to 49","Transport, other land","2023","Indiana","--","400,437","--","--","--"
"45 to 49","Transport, other land","2023","Nebraska","--","111,050","--","--","--"
"45 to 49","Transport, other land","2023","Nevada","--","194,701","--","--","--"
"45 to 49","Transport, other land","2023","New Mexico","--","117,056","--","--","--"
"45 to 49","Transport, other land","2023","Ohio","--","669,666","--","--","--"
"45 to 49","Transport, other land","2023","Pennsylvania","--","724,137","--","--","--"
"45 to 49","Other specified and classifiable","2023","Alabama","--","297,326","--","--","--"
"45 to 49","Other specified and classifiable","2023","Arkansas","--","178,012","--","--","--"
"45 to 49","Other specified and classifiable","2023","California","--","2,399,835","--","--","--"
"45 to 49","Other specified and classifiable","2023","Florida","--","1,332,212","--","--","--"
"45 to 49","Other specified and classifiable","2023","Georgia","--","681,594","--","--","--"
"45 to 49","Other specified and classifiable","2023","Illinois","--","763,824","--","--","--"
"45 to 49","Other specified and classifiable","2023","Iowa","--","179,488","--","--","--"
"45 to 49","Other specified and classifiable","2023","Kansas","--","165,103","--","--","--"
"45 to 49","Other specified and classifiable","2023","Maryland","--","371,202","--","--","--"
"45 to 49","Other specified and classifiable","2023","Massachusetts","--","404,876","--","--","--"
"45 to 49","Other specified and classifiable","2023","Michigan","--","565,577","--","--","--"
"45 to 49","Other specified and classifiable","2023","Missouri","--","352,185","--","--","--"
"45 to 49","Other specified and classifiable","2023","Nebraska","--","111,050","--","--","--"
"45 to 49","Other specified and classifiable","2023","Nevada","--","194,701","--","--","--"
"45 to 49","Other specified and classifiable","2023","New Jersey","--","576,765","--","--","--"
"45 to 49","Other specified and classifiable","2023","New Mexico","--","117,056","--","--","--"
"45 to 49","Other specified and classifiable","2023","New York","--","1,137,770","--","--","--"
"45 to 49","Other specified and classifiable","2023","North Carolina","--","650,274","--","--","--"
"45 to 49","Other specified and classifiable","2023","Ohio","--","669,666","--","--","--"
"45 to 49","Other specified and classifiable","2023","Oklahoma","--","230,784","--","--","--"
"45 to 49","Other specified and classifiable","2023","Oregon","--","262,870","--","--","--"
"45 to 49","Other specified and classifiable","2023","Pennsylvania","--","724,137","--","--","--"
"45 to 49","Other specified and classifiable","2023","Tennessee","--","422,197","--","--","--"
"45 to 49","Other specified and classifiable","2023","Texas","--","1,889,295","--","--","--"
"45 to 49","Other specified and classifiable","2023","Utah","--","208,118","--","--","--"
"45 to 49","Other specified and classifiable","2023","Vermont","--","36,290","--","--","--"
"45 to 49","Other specified and classifiable","2023","Virginia","--","525,351","--","--","--"
"45 to 49","Other specified and classifiable","2023","Washington","--","464,287","--","--","--"
"45 to 49","Other specified and classifiable","2023","Wisconsin","--","335,758","--","--","--"
"45 to 49","Other specified / NEC","2023","Alabama","--","297,326","--","--","--"
"45 to 49","Other specified / NEC","2023","Arizona","--","422,717","--","--","--"
"45 to 49","Other specified / NEC","2023","California","--","2,399,835","--","--","--"
"45 to 49","Other specified / NEC","2023","Colorado","--","358,387","--","--","--"
"45 to 49","Other specified / NEC","2023","Connecticut","--","210,545","--","--","--"
"45 to 49","Other specified / NEC","2023","District of Columbia","--","37,308","--","--","--"
"45 to 49","Other specified / NEC","2023","Florida","--","1,332,212","--","--","--"
"45 to 49","Other specified / NEC","2023","Illinois","--","763,824","--","--","--"
"45 to 49","Other specified / NEC","2023","Indiana","--","400,437","--","--","--"
"45 to 49","Other specified / NEC","2023","Maine","--","77,974","--","--","--"
"45 to 49","Other specified / NEC","2023","Maryland","--","371,202","--","--","--"
"45 to 49","Other specified / NEC","2023","Michigan","--","565,577","--","--","--"
"45 to 49","Other specified / NEC","2023","Minnesota","--","327,911","--","--","--"
"45 to 49","Other specified / NEC","2023","Mississippi","--","171,209","--","--","--"
"45 to 49","Other specified / NEC","2023","New Jersey","--","576,765","--","--","--"
"45 to 49","Other specified / NEC","2023","New Mexico","--","117,056","--","--","--"
"45 to 49","Other specified / NEC","2023","New York","--","1,137,770","--","--","--"
"45 to 49","Other specified / NEC","2023","North Carolina","--","650,274","--","--","--"
"45 to 49","Other specified / NEC","2023","Oklahoma","--","230,784","--","--","--"
"45 to 49","Other specified / NEC","2023","Pennsylvania","--","724,137","--","--","--"
"45 to 49","Other specified / NEC","2023","South Carolina","--","307,397","--","--","--"
"45 to 49","Other specified / NEC","2023","South Dakota","--","49,123","--","--","--"
"45 to 49","Other specified / NEC","2023","Tennessee","--","422,197","--","--","--"
"45 to 49","Other specified / NEC","2023","Texas","--","1,889,295","--","--","--"
"45 to 49","Other specified / NEC","2023","Virginia","--","525,351","--","--","--"
"45 to 49","Other specified / NEC","2023","Washington","--","464,287","--","--","--"
"45 to 49","Other specified / NEC","2023","West Virginia","--","107,101","--","--","--"
"45 to 49","Other specified / NEC","2023","Wisconsin","--","335,758","--","--","--"
"45 to 49","Unspecified","2023","Alabama","--","297,326","--","--","--"
"45 to 49","Unspecified","2023","Alaska","--","41,147","--","--","--"
"45 to 49","Unspecified","2023","Arizona","--","422,717","--","--","--"
"45 to 49","Unspecified","2023","Arkansas","--","178,012","--","--","--"
"45 to 49","Unspecified","2023","California","--","2,399,835","--","--","--"
"45 to 49","Unspecified","2023","Colorado","--","358,387","--","--","--"
"45 to 49","Unspecified","2023","Connecticut","--","210,545","--","--","--"
"45 to 49","Unspecified","2023","Florida","10**","1,332,212","0.75**","--","175"
"45 to 49","Unspecified","2023","Georgia","--","681,594","--","--","--"
"45 to 49","Unspecified","2023","Hawaii","--","83,384","--","--","--"
"45 to 49","Unspecified","2023","Idaho","--","114,584","--","--","--"
"45 to 49","Unspecified","2023","Illinois","--","763,824","--","--","--"
"45 to 49","Unspecified","2023","Indiana","--","400,437","--","--","--"
"45 to 49","Unspecified","2023","Iowa","--","179,488","--","--","--"
"45 to 49","Unspecified","2023","Kansas","--","165,103","--","--","--"
"45 to 49","Unspecified","2023","Kentucky","--","270,232","--","--","--"
"45 to 49","Unspecified","2023","Massachusetts","--","404,876","--","--","--"
"45 to 49","Unspecified","2023","Michigan","--","565,577","--","--","--"
"45 to 49","Unspecified","2023","Missouri","--","352,185","--","--","--"
"45 to 49","Unspecified","2023","Montana","--","63,311","--","--","--"
"45 to 49","Unspecified","2023","Nevada","--","194,701","--","--","--"
"45 to 49","Unspecified","2023","New Hampshire","--","77,591","--","--","--"
"45 to 49","Unspecified","2023","New Jersey","--","576,765","--","--","--"
"45 to 49","Unspecified","2023","New Mexico","--","117,056","--","--","--"
"45 to 49","Unspecified","2023","New York","--","1,137,770","--","--","--"
"45 to 49","Unspecified","2023","North Carolina","--","650,274","--","--","--"
"45 to 49","Unspecified","2023","Ohio","--","669,666","--","--","--"
"45 to 49","Unspecified","2023","Oklahoma","--","230,784","--","--","--"
"45 to 49","Unspecified","2023","Oregon","--","262,870","--","--","--"
"45 to 49","Unspecified","2023","Pennsylvania","--","724,137","--","--","--"
"45 to 49","Unspecified","2023","South Carolina","--","307,397","--","--","--"
"45 to 49","Unspecified","2023","Tennessee","--","422,197","--","--","--"
"45 to 49","Unspecified","2023","Texas","14**","1,889,295","0.74**","--","254"
"45 to 49","Unspecified","2023","Virginia","--","525,351","--","--","--"
"45 to 49","Unspecified","2023","Washington","--","464,287","--","--","--"
"45 to 49","Unspecified","2023","Wisconsin","--","335,758","--","--","--"
"50 to 54","Cut/Pierce","2023","Alaska","--","41,725","--","--","--"
"50 to 54","Cut/Pierce","2023","Arizona","--","436,191","--","--","--"
"50 to 54","Cut/Pierce","2023","Arkansas","--","183,824","--","--","--"
"50 to 54","Cut/Pierce","2023","California","28","2,447,513","1.14","--","361"
"50 to 54","Cut/Pierce","2023","Colorado","--","355,880","--","--","--"
"50 to 54","Cut/Pierce","2023","Connecticut","--","233,529","--","--","--"
"50 to 54","Cut/Pierce","2023","District of Columbia","--","34,682","--","--","--"
"50 to 54","Cut/Pierce","2023","Florida","14**","1,429,569","0.98**","--","174"
"50 to 54","Cut/Pierce","2023","Georgia","--","722,318","--","--","--"
"50 to 54","Cut/Pierce","2023","Hawaii","--","85,602","--","--","--"
"50 to 54","Cut/Pierce","2023","Idaho","--","110,194","--","--","--"
"50 to 54","Cut/Pierce","2023","Illinois","13**","789,007","1.65**","--","176"
"50 to 54","Cut/Pierce","2023","Indiana","--","418,259","--","--","--"
"50 to 54","Cut/Pierce","2023","Kansas","--","164,412","--","--","--"
"50 to 54","Cut/Pierce","2023","Louisiana","--","264,349","--","--","--"
"50 to 54","Cut/Pierce","2023","Maryland","--","395,918","--","--","--"
"50 to 54","Cut/Pierce","2023","Massachusetts","--","442,062","--","--","--"
"50 to 54","Cut/Pierce","2023","Michigan","--","627,758","--","--","--"
"50 to 54","Cut/Pierce","2023","Minnesota","--","333,926","--","--","--"
"50 to 54","Cut/Pierce","2023","Missouri","--","367,670","--","--","--"
"50 to 54","Cut/Pierce","2023","Montana","--","62,772","--","--","--"
"50 to 54","Cut/Pierce","2023","Nebraska","--","109,552","--","--","--"
"50 to 54","Cut/Pierce","2023","Nevada","--","204,267","--","--","--"
"50 to 54","Cut/Pierce","2023","New Hampshire","--","91,998","--","--","--"
"50 to 54","Cut/Pierce","2023","New Jersey","--","610,343","--","--","--"
"50 to 54","Cut/Pierce","2023","New Mexico","--","118,528","--","--","--"
"50 to 54","Cut/Pierce","2023","New York","15**","1,224,403","1.23**","--","192"
"50 to 54","Cut/Pierce","2023","North Carolina","--","702,972","--","--","--"
"50 to 54","Cut/Pierce","2023","Ohio","--","727,518","--","--","--"
"50 to 54","Cut/Pierce","2023","Oklahoma","--","232,327","--","--","--"
"50 to 54","Cut/Pierce","2023","Oregon","--","260,429","--","--","--"
"50 to 54","Cut/Pierce","2023","Pennsylvania","--","798,943","--","--","--"
"50 to 54","Cut/Pierce","2023","Rhode Island","--","67,675","--","--","--"
"50 to 54","Cut/Pierce","2023","South Carolina","--","333,880","--","--","--"
"50 to 54","Cut/Pierce","2023","Tennessee","--","454,464","--","--","--"
"50 to 54","Cut/Pierce","2023","Texas","15**","1,850,065","0.81**","--","193"
"50 to 54","Cut/Pierce","2023","Utah","--","176,802","--","--","--"
"50 to 54","Cut/Pierce","2023","Virginia","--","549,903","--","--","--"
"50 to 54","Cut/Pierce","2023","Washington","--","469,120","--","--","--"
"50 to 54","Cut/Pierce","2023","West Virginia","--","115,158","--","--","--"
"50 to 54","Cut/Pierce","2023","Wisconsin","--","353,004","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","Alabama","--","321,637","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","Arizona","--","436,191","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","Arkansas","--","183,824","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","California","--","2,447,513","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","Colorado","--","355,880","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","Connecticut","--","233,529","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","Florida","--","1,429,569","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","Georgia","--","722,318","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","Illinois","--","789,007","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","Indiana","--","418,259","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","Louisiana","--","264,349","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","Maryland","--","395,918","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","Massachusetts","--","442,062","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","Minnesota","--","333,926","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","Mississippi","--","180,122","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","Missouri","--","367,670","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","Nebraska","--","109,552","--","--","--"
"50 to 54","Drowning (includes water transport)","2023","Nevada","--","204,267","--","--","--"
